Age,Annual_Income,Loan_Amount,Loan_Term_Months,Credit_Score,Employment_Years,Num_Credit_Lines,Debt_To_Income_Ratio,Num_Late_Payments,Has_Mortgage,Education,Loan_Purpose,Marital_Status,Loan_Default
34,35198,98517,48,415,26,11,0.1,3,0,High School,Personal,Single,0
55,89521,19026,48,841,13,3,0.26,6,1,High School,Education,Single,0
25,131439,25422,36,622,11,9,0.46,5,1,High School,Business,Single,0
49,126471,14244,24,528,14,5,0.26,3,0,High School,Home,Single,0
59,49475,38481,24,659,5,10,0.48,9,0,High School,Business,Married,0
52,125752,94180,60,304,19,10,0.54,7,1,Bachelor,Business,Married,1
48,138998,63031,36,327,21,4,0.45,2,1,Bachelor,Business,Single,0
26,39403,13521,36,663,1,6,0.33,7,1,High School,Medical,Divorced,0
46,23681,6746,36,761,3,14,0.23,4,0,Bachelor,Personal,Single,0
24,111555,88127,36,530,12,4,0.12,3,0,Master,Home,Married,0
54,138884,97254,48,694,12,6,0.35,2,1,High School,Business,Single,0
25,113122,73232,12,570,22,10,0.48,9,0,Master,Medical,Single,1
46,135260,17012,36,603,26,8,0.38,6,1,High School,Business,Married,0
41,62292,85224,12,682,21,8,0.48,6,0,High School,Medical,Single,0
55,123057,28457,24,327,24,12,0.25,5,1,Bachelor,Personal,Single,0
47,125386,75572,60,818,26,6,0.09,2,1,High School,Medical,Single,0
26,122306,34960,24,498,22,1,0.51,8,1,Master,Business,Single,1
56,25629,92695,36,381,16,13,0.18,1,0,High School,Business,Married,1
49,113246,12910,24,387,5,1,0.42,2,1,Bachelor,Personal,Married,1
50,115864,7693,48,689,10,14,0.53,0,1,Bachelor,Education,Single,0
30,97814,20858,12,750,18,3,0.13,6,0,High School,Personal,Single,0
59,28417,33810,36,732,15,2,0.41,1,0,Bachelor,Personal,Married,1
27,138888,25092,48,673,7,1,0.46,9,1,Bachelor,Personal,Single,0
40,54765,93779,12,734,28,1,0.5,7,1,Bachelor,Personal,Married,0
32,94499,53700,48,486,0,12,0.14,8,1,Master,Education,Divorced,0
23,134088,63105,24,689,9,12,0.55,1,1,High School,Personal,Single,0
30,76574,35505,36,517,1,12,0.11,5,0,Bachelor,Personal,Single,0
42,122828,78228,24,407,18,6,0.36,0,1,High School,Business,Divorced,0
45,110545,33555,60,849,13,7,0.32,7,0,High School,Business,Single,1
55,148206,76934,36,648,2,8,0.18,4,1,High School,Business,Single,0
43,47675,77788,24,821,22,3,0.23,8,1,PhD,Business,Married,0
24,145609,82257,36,325,28,1,0.15,2,1,Bachelor,Business,Single,0
33,121711,22939,12,347,23,5,0.31,1,0,High School,Business,Divorced,0
49,92267,16825,36,669,8,8,0.07,6,0,High School,Medical,Single,0
51,60563,95787,36,313,22,12,0.58,6,0,High School,Personal,Married,1
47,31332,29151,12,486,7,11,0.15,9,1,High School,Medical,Married,0
42,143745,5036,24,823,10,14,0.58,4,0,Bachelor,Personal,Married,0
49,39177,98948,36,578,14,11,0.57,6,1,High School,Education,Married,1
47,109254,88707,48,640,5,4,0.32,5,1,High School,Business,Divorced,0
54,88447,44051,36,627,1,2,0.35,8,1,Bachelor,Personal,Divorced,0
42,77104,85738,24,324,0,9,0.23,2,1,Master,Education,Single,0
56,104335,78596,12,828,2,12,0.65,3,1,Bachelor,Medical,Married,0
55,134938,65071,24,725,24,13,0.45,8,1,Master,Business,Single,0
62,100730,78601,60,328,28,9,0.62,9,1,High School,Business,Married,0
39,24951,34873,36,622,22,3,0.3,7,1,Master,Personal,Single,0
32,126402,41648,36,612,17,7,0.58,9,0,High School,Home,Married,1
44,48333,76468,12,569,13,13,0.32,5,1,Master,Medical,Single,0
43,41673,31470,36,594,16,1,0.57,2,0,Master,Business,Married,0
38,134421,70129,48,522,1,8,0.13,8,1,Master,Medical,Single,0
26,60870,13328,48,374,18,8,0.43,8,1,Master,Business,Divorced,0
32,141945,11333,24,401,29,13,0.46,5,1,Bachelor,Education,Married,0
51,147536,51638,12,831,21,3,0.44,1,1,High School,Business,Married,0
36,91101,16268,60,472,27,12,0.32,6,0,Bachelor,Business,Married,0
48,42821,75603,24,303,8,5,0.46,8,0,Bachelor,Personal,Divorced,1
56,45494,22045,12,778,7,4,0.19,8,0,High School,Home,Married,1
54,119477,45741,12,694,9,7,0.41,2,0,Bachelor,Medical,Married,0
41,146083,93306,24,466,8,11,0.38,1,0,Bachelor,Medical,Single,0
37,94160,47770,24,599,26,7,0.24,4,0,High School,Business,Married,0
55,132698,12887,36,417,26,11,0.52,9,1,Bachelor,Personal,Single,0
23,131560,29918,60,811,7,8,0.1,6,1,Bachelor,Education,Single,0
56,20835,40497,48,474,6,5,0.15,2,0,High School,Medical,Married,0
61,145126,98562,36,458,21,13,0.33,3,0,Bachelor,Home,Single,1
49,38646,66009,12,683,23,11,0.59,9,0,PhD,Personal,Single,0
60,143777,16929,60,526,5,5,0.4,1,1,Master,Education,Single,0
27,97360,66762,60,337,1,8,0.56,9,1,Bachelor,Education,Single,0
30,57335,84099,24,762,28,5,0.36,1,1,High School,Personal,Single,0
41,89351,33546,60,730,8,13,0.52,6,1,High School,Business,Single,0
22,134934,83424,60,403,8,14,0.25,1,1,High School,Personal,Single,0
29,22429,42338,12,492,18,13,0.54,0,0,High School,Education,Married,0
44,61950,39283,36,549,8,1,0.29,3,1,PhD,Medical,Single,0
24,80654,87494,60,312,1,11,0.39,5,0,PhD,Medical,Divorced,0
25,127422,83170,24,687,27,3,0.16,9,1,Master,Education,Divorced,0
46,129934,89787,36,370,29,2,0.6,9,0,Bachelor,Business,Single,1
59,139975,51566,24,737,18,12,0.47,3,1,High School,Education,Single,1
36,88143,90464,60,343,15,10,0.57,0,1,Bachelor,Medical,Single,1
42,111186,86991,36,571,29,5,0.17,0,1,Bachelor,Education,Divorced,0
56,124234,97680,60,313,21,13,0.09,8,1,Bachelor,Business,Married,0
35,117889,33013,12,670,13,8,0.25,0,1,Bachelor,Home,Married,0
57,122326,57132,36,411,19,9,0.36,6,0,Bachelor,Medical,Divorced,0
33,97527,92412,24,678,23,9,0.53,6,1,Master,Medical,Divorced,0
38,106704,97498,12,613,0,1,0.29,0,1,Bachelor,Home,Married,0
60,51099,33084,48,714,12,1,0.21,0,1,Master,Business,Married,0
30,59385,26143,24,784,21,1,0.27,5,1,High School,Medical,Divorced,0
56,55919,96627,60,468,1,1,0.47,7,1,Bachelor,Education,Divorced,0
34,116952,19179,24,545,21,9,0.25,6,1,High School,Personal,Single,0
36,80782,63726,48,565,13,1,0.64,5,1,High School,Education,Divorced,0
39,91116,15222,24,542,0,7,0.15,9,1,High School,Business,Married,1
54,92590,64965,12,599,14,6,0.5,2,1,High School,Personal,Single,1
27,109626,69068,24,626,17,9,0.4,6,0,PhD,Home,Married,0
48,60387,28949,36,829,8,11,0.19,5,0,Bachelor,Personal,Married,0
44,35823,21116,48,641,21,9,0.5,7,1,Master,Home,Single,0
48,66015,56052,24,548,7,4,0.32,3,1,High School,Personal,Married,0
55,122877,56369,48,679,6,9,0.46,8,1,High School,Business,Single,1
59,35339,53817,12,831,8,14,0.45,0,1,Bachelor,Business,Divorced,0
35,149949,88203,36,680,8,13,0.12,6,1,High School,Education,Single,0
57,23491,79311,60,341,10,14,0.55,8,0,Bachelor,Personal,Single,1
29,20706,34655,24,644,3,6,0.46,9,1,Bachelor,Home,Divorced,0
56,117493,62802,12,560,6,5,0.52,0,0,Master,Education,Single,1
40,35728,52632,48,605,20,9,0.32,9,1,Bachelor,Medical,Married,0
51,26997,19193,48,539,6,7,0.17,2,1,Bachelor,Personal,Single,1
35,123537,85212,12,612,3,9,0.25,6,1,High School,Business,Divorced,0
41,80408,35776,24,740,11,5,0.59,8,1,Bachelor,Home,Single,0
46,78097,48225,60,432,25,4,0.61,0,0,Bachelor,Personal,Single,0
61,149526,65010,24,350,26,10,0.34,5,0,Bachelor,Personal,Divorced,0
45,58523,87735,36,691,26,3,0.23,1,0,High School,Business,Single,0
35,141648,70451,24,822,16,5,0.49,4,0,Bachelor,Home,Divorced,0
47,45163,53812,36,807,19,9,0.51,6,0,PhD,Business,Married,0
59,37718,85602,48,653,28,3,0.54,6,1,High School,Business,Single,0
44,107508,23895,36,694,25,1,0.07,9,1,Master,Education,Married,0
43,103767,70782,60,395,2,2,0.06,6,0,Bachelor,Home,Single,0
40,59619,26209,12,405,8,10,0.26,3,1,Bachelor,Personal,Single,0
24,32126,87336,36,812,4,5,0.14,5,1,PhD,Personal,Single,0
63,109131,66807,24,541,19,3,0.53,9,1,Bachelor,Personal,Married,1
40,84926,28086,36,787,15,6,0.37,5,0,Master,Personal,Divorced,0
30,60633,90637,48,814,7,11,0.55,6,0,Bachelor,Business,Single,0
49,97654,87027,36,360,20,8,0.16,8,0,High School,Personal,Single,0
41,23317,32207,60,715,15,6,0.43,5,0,Bachelor,Business,Married,0
28,64980,25897,36,593,18,10,0.4,9,1,Master,Business,Single,0
35,64115,68083,60,601,15,9,0.25,0,1,Master,Business,Married,0
30,81646,71957,24,469,17,6,0.36,7,1,High School,Home,Married,0
40,63158,83506,48,340,14,14,0.4,1,1,High School,Personal,Divorced,0
35,75963,12283,12,530,23,5,0.58,2,1,Bachelor,Business,Married,0
59,67631,99024,24,708,27,4,0.08,4,1,Bachelor,Personal,Single,0
57,69316,86481,24,596,17,2,0.54,5,0,High School,Business,Married,0
61,125364,5255,12,754,13,6,0.64,6,1,High School,Education,Married,0
38,79342,81555,36,356,23,2,0.49,3,1,Master,Medical,Married,1
51,35504,20487,36,539,15,5,0.49,2,1,Bachelor,Business,Single,0
30,88593,24346,36,475,4,1,0.18,8,1,Master,Medical,Married,1
54,46660,40050,48,362,7,3,0.36,3,1,PhD,Medical,Married,0
46,57196,13744,24,437,15,10,0.47,8,0,High School,Personal,Single,1
35,85938,29756,60,753,20,5,0.41,8,1,Master,Personal,Single,0
32,28605,66596,12,748,0,13,0.28,2,1,Bachelor,Education,Married,0
56,77388,88397,24,525,27,13,0.61,2,0,PhD,Home,Single,0
62,101297,30146,36,742,28,7,0.36,7,0,High School,Business,Single,0
35,75501,60032,12,505,10,8,0.63,0,1,High School,Personal,Single,0
51,73309,47687,60,326,29,7,0.39,5,1,Bachelor,Medical,Single,0
62,47043,51103,24,756,10,7,0.53,5,0,Master,Personal,Single,1
25,53635,26976,24,406,1,11,0.5,8,1,Master,Education,Married,0
25,99315,67863,48,743,29,2,0.45,1,0,Bachelor,Personal,Divorced,0
49,100691,5591,24,335,21,6,0.06,7,0,Bachelor,Personal,Married,0
29,126514,11277,24,454,18,5,0.1,6,0,Bachelor,Business,Single,0
23,53132,66860,60,468,23,11,0.4,1,1,Master,Education,Married,1
62,109387,7260,60,571,4,9,0.6,0,0,Master,Personal,Single,0
43,35366,70883,12,846,2,12,0.41,3,0,Bachelor,Medical,Single,0
62,113944,29741,36,719,27,10,0.19,1,1,High School,Personal,Single,0
37,92107,42211,60,483,25,11,0.24,2,0,Bachelor,Business,Married,0
50,82580,46542,12,536,22,4,0.42,1,0,Bachelor,Business,Married,0
51,135267,11869,24,808,29,12,0.41,8,1,PhD,Medical,Divorced,0
33,142362,98618,12,740,7,7,0.62,3,1,Bachelor,Medical,Married,0
56,77889,92616,12,421,3,11,0.37,0,1,Bachelor,Personal,Married,0
32,99553,69732,12,716,28,8,0.26,7,1,PhD,Personal,Single,0
42,59236,99515,12,834,12,14,0.36,3,1,High School,Medical,Married,0
42,24150,24422,60,674,26,6,0.52,9,1,High School,Business,Divorced,0
26,131369,40613,36,625,24,3,0.37,7,1,Bachelor,Business,Single,0
41,39423,62016,12,779,21,11,0.25,7,1,High School,Personal,Single,0
58,24137,65110,48,449,13,5,0.25,8,1,High School,Home,Single,0
24,49992,93529,24,789,0,1,0.5,9,1,Master,Home,Married,0
54,130540,82922,24,452,4,14,0.09,6,1,Bachelor,Personal,Married,0
30,114438,39033,24,316,20,13,0.21,3,1,High School,Education,Married,0
30,135140,50213,24,647,6,8,0.14,1,1,High School,Medical,Married,0
25,64921,66993,24,758,22,12,0.62,5,1,High School,Business,Married,1
56,141225,17938,12,501,5,12,0.1,3,0,Bachelor,Business,Married,0
38,99369,81695,36,722,14,12,0.5,5,1,High School,Business,Divorced,1
55,86917,7274,48,579,14,11,0.43,7,1,Master,Personal,Divorced,0
45,93690,89390,60,721,7,2,0.43,2,0,Bachelor,Medical,Single,0
53,54235,36815,48,764,1,13,0.51,0,0,High School,Business,Married,0
22,98975,81018,60,654,13,10,0.29,4,0,High School,Business,Married,0
29,39122,23961,60,677,28,7,0.29,2,1,Bachelor,Personal,Single,0
44,43956,25044,48,423,15,9,0.22,5,0,High School,Medical,Married,0
61,83879,26975,12,379,28,1,0.41,2,1,Bachelor,Medical,Single,0
33,78560,19706,24,532,22,13,0.61,0,1,Master,Education,Married,0
33,141435,10974,12,779,9,4,0.6,8,0,Bachelor,Home,Single,0
36,102800,81464,24,453,14,7,0.47,4,0,High School,Personal,Married,0
62,130310,26213,36,708,22,14,0.59,1,0,Master,Medical,Single,0
40,88685,6950,60,330,3,9,0.63,1,1,High School,Education,Single,1
47,44660,90013,48,802,11,2,0.53,8,0,High School,Personal,Single,1
50,148029,15411,36,670,9,2,0.29,0,0,High School,Personal,Single,0
43,126196,92231,24,622,1,6,0.34,9,0,PhD,Business,Divorced,0
61,106064,51156,12,631,3,3,0.61,2,0,PhD,Medical,Single,0
42,134440,67744,48,542,19,4,0.45,9,0,High School,Medical,Married,1
59,21168,22771,60,729,27,3,0.54,6,0,Bachelor,Education,Married,1
41,65124,74810,36,481,27,13,0.12,0,0,High School,Personal,Single,0
50,55897,40053,60,772,5,1,0.17,1,0,Bachelor,Home,Single,0
25,35032,57076,24,675,13,14,0.26,5,1,High School,Business,Single,1
28,72797,12045,60,380,22,14,0.16,8,0,High School,Education,Married,0
49,55294,62623,12,849,2,6,0.59,8,1,Master,Medical,Divorced,0
49,63827,34714,36,719,14,11,0.18,7,0,High School,Personal,Married,0
25,23516,39386,36,766,25,11,0.38,2,1,High School,Education,Divorced,0
43,39751,13562,12,727,0,13,0.1,1,1,Master,Personal,Married,0
33,50373,60048,60,356,18,2,0.14,0,1,Master,Personal,Divorced,0
24,142026,98295,12,621,24,2,0.2,8,0,Bachelor,Education,Single,0
43,50270,17026,48,841,0,7,0.64,4,1,Master,Personal,Married,1
23,30386,36589,12,794,12,5,0.53,2,1,Bachelor,Business,Single,0
45,121859,31844,60,565,7,8,0.45,9,0,High School,Personal,Single,1
55,84817,28447,12,526,17,14,0.6,9,0,High School,Business,Married,1
48,85184,95415,24,353,21,2,0.62,4,1,High School,Personal,Single,1
62,134316,82502,12,303,2,13,0.32,2,0,High School,Medical,Married,0
22,99693,88268,12,738,22,10,0.25,8,0,Bachelor,Personal,Married,0
29,57879,59708,60,609,17,8,0.24,0,0,High School,Medical,Single,0
44,125056,68925,48,388,19,7,0.07,0,1,Bachelor,Education,Single,0
59,69597,75825,48,619,25,13,0.22,2,1,High School,Business,Single,0
27,59132,56574,60,674,8,10,0.26,5,0,Bachelor,Medical,Divorced,0
43,23626,90548,60,800,5,14,0.07,1,1,Bachelor,Personal,Married,0
46,105936,23812,60,533,19,8,0.58,0,0,Bachelor,Personal,Married,0
39,122179,60309,24,636,1,11,0.56,7,0,High School,Personal,Single,1
38,123801,69230,36,484,25,3,0.2,9,0,PhD,Business,Single,0
33,101515,46628,12,737,29,8,0.53,8,0,Bachelor,Home,Single,0
27,97065,45581,60,479,24,6,0.53,9,0,Bachelor,Personal,Married,1
47,75390,51628,60,375,3,2,0.25,0,1,Bachelor,Medical,Single,0
48,36645,93628,60,571,24,6,0.47,2,0,Bachelor,Education,Married,1
29,111960,30105,48,354,29,5,0.22,4,1,High School,Personal,Married,1
40,74144,84830,60,376,17,3,0.09,6,0,High School,Home,Single,0
63,33382,74157,12,595,6,1,0.35,9,0,Bachelor,Home,Married,0
22,24025,37442,60,518,26,7,0.31,3,1,Bachelor,Home,Married,0
50,63226,92235,12,576,10,2,0.13,5,1,High School,Business,Single,0
56,99380,7347,24,565,4,1,0.34,0,1,High School,Personal,Married,0
61,142971,52650,36,342,7,1,0.62,3,1,High School,Business,Married,1
35,138910,22110,48,660,10,7,0.49,7,0,Master,Education,Single,1
56,89711,67170,12,527,29,12,0.49,4,0,High School,Business,Single,0
41,116055,9923,24,526,23,1,0.5,7,1,High School,Education,Single,0
34,146189,56801,36,362,29,9,0.5,0,1,Bachelor,Medical,Divorced,0
59,94710,67771,36,470,29,6,0.06,9,1,Bachelor,Personal,Single,0
29,23443,86147,36,606,19,4,0.6,8,1,Bachelor,Business,Single,1
64,41395,53135,12,333,28,12,0.55,3,1,Bachelor,Home,Single,0
41,30725,24199,24,429,19,4,0.21,8,1,Bachelor,Personal,Single,0
54,53461,14066,60,693,14,13,0.38,7,1,Master,Business,Single,0
47,147000,57136,24,450,23,12,0.42,7,1,High School,Personal,Married,0
60,61115,97290,24,683,2,14,0.13,1,0,Bachelor,Business,Single,1
42,130084,41575,24,316,6,5,0.2,2,0,PhD,Business,Married,0
63,116887,94796,12,313,23,2,0.06,9,1,High School,Personal,Divorced,1
64,103732,51733,12,380,7,5,0.57,8,0,High School,Personal,Married,1
62,132145,21991,12,506,10,2,0.06,2,1,High School,Education,Divorced,1
30,99790,27553,24,503,9,12,0.24,7,0,High School,Business,Married,1
45,99557,94710,12,678,19,4,0.1,4,1,High School,Personal,Married,0
58,131672,92493,36,843,8,10,0.52,6,0,High School,Medical,Single,1
62,91260,5634,12,322,14,11,0.6,3,1,High School,Education,Single,1
38,48690,17771,48,461,25,14,0.39,7,0,Bachelor,Personal,Single,1
45,21407,23298,12,443,19,5,0.13,3,0,High School,Medical,Single,0
42,93568,84876,12,403,23,6,0.38,4,1,Master,Personal,Married,0
60,78560,40999,12,681,21,6,0.51,0,0,Master,Personal,Single,0
62,67340,76887,12,754,4,9,0.48,9,0,Bachelor,Medical,Single,1
60,37794,64648,48,716,14,4,0.5,7,0,PhD,Personal,Divorced,0
34,39881,67668,60,623,3,13,0.22,6,0,Bachelor,Medical,Married,0
32,106292,74374,12,470,4,14,0.09,4,1,Bachelor,Medical,Married,0
40,125698,72509,36,573,28,5,0.14,5,1,High School,Business,Single,0
32,114952,80783,48,751,14,6,0.62,0,1,Master,Personal,Divorced,0
34,69703,49440,60,424,26,4,0.42,7,0,PhD,Personal,Single,0
22,64354,36655,12,682,16,6,0.49,8,1,High School,Personal,Married,0
61,111288,48039,60,616,22,2,0.59,4,0,Bachelor,Medical,Married,0
40,98462,60255,36,406,7,12,0.56,9,0,Bachelor,Business,Married,0
33,139020,77219,48,762,27,13,0.18,6,0,High School,Personal,Divorced,0
29,119301,59989,48,729,24,7,0.08,9,1,Bachelor,Education,Single,0
29,138764,16244,60,636,28,3,0.61,3,1,High School,Personal,Married,1
33,34390,99594,12,795,18,14,0.64,5,0,High School,Personal,Married,1
54,124403,63595,24,661,8,10,0.39,1,0,High School,Personal,Married,0
47,107475,44551,48,731,9,4,0.58,3,1,Bachelor,Medical,Divorced,0
60,47307,68230,24,819,4,9,0.19,4,0,Bachelor,Personal,Married,0
49,116364,33371,48,705,9,12,0.12,8,0,Master,Business,Married,0
26,114049,74358,12,676,21,13,0.35,8,1,Bachelor,Personal,Single,0
29,138740,33878,12,451,0,5,0.54,7,1,High School,Education,Married,0
46,139991,41157,48,621,24,9,0.44,3,0,High School,Business,Married,0
48,44502,10914,60,513,24,10,0.43,5,1,Master,Personal,Divorced,1
44,115599,88700,12,364,21,13,0.06,6,0,Bachelor,Business,Divorced,1
51,42486,32180,12,569,23,10,0.24,0,0,Bachelor,Education,Single,0
44,131813,8688,36,836,3,10,0.61,0,1,High School,Personal,Married,0
41,58258,85219,12,399,20,12,0.13,3,0,Bachelor,Medical,Divorced,1
39,77716,83616,36,404,4,10,0.49,2,1,High School,Business,Married,0
39,117228,14916,12,430,22,6,0.51,9,1,High School,Education,Married,1
23,123920,61363,12,688,6,8,0.49,3,1,Master,Education,Single,0
25,101494,32360,60,620,22,5,0.64,8,0,Bachelor,Medical,Single,0
51,120552,42805,60,737,4,5,0.3,1,1,High School,Business,Married,0
54,102768,18453,12,318,19,3,0.46,3,0,Master,Personal,Married,0
57,30748,27703,48,524,7,7,0.17,6,0,Bachelor,Medical,Married,0
39,82785,64021,48,759,16,2,0.29,1,1,High School,Medical,Single,0
58,96050,79176,12,693,0,11,0.34,7,0,PhD,Home,Married,0
40,42738,99799,48,525,21,12,0.18,9,1,High School,Personal,Divorced,0
49,94231,86614,12,659,17,3,0.59,3,1,Master,Education,Married,0
61,93606,93919,60,729,11,2,0.48,8,1,Master,Business,Divorced,0
41,113301,86072,24,314,2,13,0.22,0,0,High School,Education,Single,0
54,61662,12410,36,845,19,8,0.13,6,1,Bachelor,Home,Divorced,0
33,138313,86462,48,713,13,4,0.22,0,1,High School,Business,Married,0
36,116297,53268,48,654,15,10,0.42,9,1,Bachelor,Education,Divorced,0
62,102234,39248,60,756,17,8,0.55,8,0,Bachelor,Business,Married,0
60,35123,36159,48,830,9,8,0.35,9,0,High School,Personal,Single,0
23,120680,47039,12,495,22,8,0.11,9,1,High School,Business,Divorced,1
50,45616,52800,12,414,14,8,0.2,0,1,Bachelor,Personal,Married,0
62,122682,45761,24,716,9,8,0.26,2,1,Bachelor,Personal,Single,0
31,31182,99626,24,651,0,12,0.43,6,0,Bachelor,Personal,Single,0
23,110369,91103,24,374,18,9,0.2,0,0,Master,Business,Single,0
32,118878,48663,12,335,1,2,0.19,4,0,Bachelor,Business,Married,0
34,82013,85903,24,541,12,9,0.22,5,1,Master,Medical,Married,0
31,51331,45412,24,362,24,8,0.41,2,0,High School,Business,Married,0
35,66098,40367,12,808,15,11,0.35,5,1,Bachelor,Business,Single,0
39,46128,10813,60,487,7,10,0.55,3,0,Bachelor,Personal,Married,1
30,51556,64894,48,392,2,1,0.47,5,1,PhD,Medical,Single,1
60,147398,56444,36,304,20,14,0.45,5,0,Bachelor,Personal,Married,0
49,107505,39269,12,737,18,5,0.14,3,0,PhD,Home,Divorced,0
24,41876,66748,12,465,13,11,0.08,0,0,Master,Business,Divorced,1
41,28949,46190,36,745,10,2,0.36,2,0,Bachelor,Personal,Single,0
27,71962,45318,36,324,28,10,0.09,9,1,Bachelor,Business,Married,0
48,110054,42018,24,807,11,5,0.27,6,1,Bachelor,Personal,Married,0
23,143984,44759,36,397,10,13,0.07,1,1,Bachelor,Personal,Single,0
50,91206,21498,48,567,27,8,0.16,3,0,High School,Business,Divorced,0
59,44099,30989,48,692,10,9,0.12,5,1,Master,Education,Married,0
24,124871,30568,48,584,21,9,0.53,4,0,Master,Personal,Married,0
37,32716,71577,48,408,20,1,0.26,5,0,Master,Education,Married,0
51,72611,35099,48,326,26,7,0.1,4,0,Bachelor,Medical,Single,1
61,58885,94900,24,354,17,12,0.21,8,1,High School,Education,Single,0
23,73144,45639,12,432,29,11,0.46,1,0,Bachelor,Personal,Single,1
38,85220,28482,36,351,9,8,0.5,3,0,Bachelor,Personal,Single,1
62,27837,74212,12,792,15,10,0.12,0,0,Master,Personal,Single,0
33,69355,60261,36,597,7,3,0.52,6,0,Master,Education,Divorced,0
56,67299,92317,24,698,5,13,0.27,0,1,High School,Education,Married,0
64,39159,35048,24,317,29,6,0.46,5,1,Bachelor,Business,Divorced,0
22,145212,8065,60,545,18,11,0.45,9,1,Bachelor,Personal,Married,0
36,136680,7036,60,802,12,3,0.53,9,1,Bachelor,Personal,Married,0
47,136931,40814,24,388,14,9,0.47,8,1,Bachelor,Medical,Single,1
58,126802,64694,24,502,12,13,0.07,1,0,High School,Business,Married,0
42,136375,21924,36,539,0,3,0.36,0,1,High School,Home,Single,1
52,122413,65204,24,789,20,2,0.15,9,1,Master,Home,Single,0
46,71012,37844,12,312,27,9,0.63,2,1,High School,Medical,Married,0
44,79305,86943,36,614,26,11,0.2,5,1,Master,Personal,Married,1
45,107096,26518,24,497,1,13,0.3,6,1,Bachelor,Personal,Single,0
59,37106,22059,36,542,12,14,0.17,7,0,PhD,Personal,Single,0
49,78123,28052,36,806,1,8,0.13,3,1,PhD,Home,Single,0
42,131825,74803,48,342,24,8,0.41,7,0,Bachelor,Business,Married,0
64,28720,76524,60,629,10,2,0.35,6,1,Bachelor,Education,Divorced,0
39,57661,98510,36,728,12,6,0.27,7,0,Bachelor,Home,Married,0
57,135031,94572,36,461,9,13,0.1,4,0,High School,Medical,Married,1
